100m Medley,25m,1:25.40,292,15 Jun 2014,Huntsville,Muskoka Campfire Meet,Medley,100
200m Medley,25m,2:39.09,449,2 Feb 2018,Belleville,Eastern Ontario Regional SC ...,Medley,200
400m Medley,25m,5:45.01,425,4 Feb 2017,Belleville,Eastern Ontario Regional SC ...,Medley,400
50m Freestyle,25m,30.04,463,4 Feb 2018,Belleville,Eastern Ontario Regional SC ...,Freestyle,50
100m Freestyle,25m,1:03.62,512,3 Nov 2018,Ottawa,ROC Swimming Duel Meet,Freestyle,100
200m Freestyle,25m,2:12.70,581,7 Dec 2018,Pointe-Claire,Invitation Provinciale AA-AAA ...,Freestyle,200
400m Freestyle,25m,4:41.21,580,8 Dec 2018,Pointe-Claire,Invitation Provinciale AA-AAA ...,Freestyle,400
800m Freestyle,25m,9:28.86,598,6 Dec 2018,Pointe-Claire,Invitation Provinciale AA-AAA ...,Freestyle,800
1500m Freestyle,25m,21:06.25,383,26 Feb 2017,Kingston,KBM Heats and Finals SC Finale,Freestyle,1500
50m Butterfly,25m,39.89,228,13 Dec 2013,Gatineau,Invitation de Noel,Butterfly,50
100m Butterfly,25m,1:13.81,405,21 Oct 2018,Nepean,NKB Fall Invitational,Butterfly,100
50m Breaststroke,25m,36.96,465,7 Dec 2018,Pointe-Claire,Invitation Provinciale AA-AAA ...,Breaststroke,50
100m Breaststroke,25m,1:21.64,445,9 Dec 2018,Pointe-Claire,Invitation Provinciale AA-AAA ...,Breaststroke,100
200m Breaststroke,25m,2:48.22,511,8 Dec 2018,Pointe-Claire,Invitation Provinciale AA-AAA ...,Breaststroke,200
50m Backstroke,25m,35.74,370,25 Nov 2017,Cornwall,Snowflake Invitational,Backstroke,50
100m Backstroke,25m,1:18.42,345,21 Oct 2017,Nepean,Kanata Barracudas Short Course ...,Backstroke,100
200m Backstroke,25m,2:45.41,374,25 Nov 2017,Cornwall,Snowflake Invitational,Backstroke,200
200m Medley,50m,2:48.18,421,8 Apr 2018,Ottawa,ROCS Distance & Pentathlon,Medley,200
400m Medley,50m,5:59.45,406,22 Jan 2017,Ottawa,GO Kingfish Polar Bear Invite ...,Medley,400
50m Freestyle,50m,30.72,460,3 Jun 2018,Nepean,Eastern Ontario Long Course ...,Freestyle,50
100m Freestyle,50m,1:04.82,518,12 May 2018,Nepean,Festival of Spring,Freestyle,100
200m Freestyle,50m,2:14.38,594,7 Dec 2018,Pointe-Claire,Invitation Provinciale AA-AAA ...,Freestyle,200
400m Freestyle,50m,4:50.18,541,1 Jul 2018,Unionville,Ontario Summer AA Championships,Freestyle,400
800m Freestyle,50m,10:18.54,481,13 May 2018,Nepean,Festival of Spring,Freestyle,800
50m Butterfly,50m,36.78,293,17 Jan 2016,Ottawa,GO Kingfish Polar Bear Invite,Butterfly,50
100m Butterfly,50m,1:19.98,333,13 May 2017,Nepean,Festival of Spring,Butterfly,100
50m Breaststroke,50m,37.60,481,1 Jun 2018,Nepean,Eastern Ontario Long Course ...,Breaststroke,50
100m Breaststroke,50m,1:21.61,490,9 Dec 2018,Pointe-Claire,Invitation Provinciale AA-AAA ...,Breaststroke,100
200m Breaststroke,50m,2:52.53,524,8 Dec 2018,Pointe-Claire,Invitation Provinciale AA-AAA ...,Breaststroke,200
50m Backstroke,50m,43.07,248,8 Jun 2013,Nepean,EOSA LC Regionals,Backstroke,50
100m Backstroke,50m,1:19.22,394,13 May 2016,Nepean,Festival of Spring,Backstroke,100
200m Backstroke,50m,2:48.20,401,9 Apr 2017,Nepean,Ottawa Youth Olympians VORGEE ...,Backstroke,200
