100m Medley,25m,1:15.09,282,28 May 2017,Kingston,May Last Chance Qualifier,Medley,100
200m Medley,25m,2:11.75,576,23 Feb 2022,Victoria,Time Trials,Medley,200
400m Medley,25m,4:33.87,630,5 Dec 2021,Victoria,19th Annual PCS Xmas Cracker ...,Medley,400
50m Freestyle,25m,24.19,578,5 Dec 2021,Victoria,19th Annual PCS Xmas Cracker ...,Freestyle,50
100m Freestyle,25m,51.70,652,23 Feb 2022,Victoria,Time Trials,Freestyle,100
200m Freestyle,25m,1:49.85,740,24 Feb 2023,Victoria,Usports Championships,Freestyle,200
400m Freestyle,25m,3:52.42,761,25 Mar 2022,Quebec,Championnat Universitaire ...,Freestyle,400
800m Freestyle,25m,8:07.96,750,26 Mar 2022,Quebec,Championnat Universitaire ...,Freestyle,800
1500m Freestyle,25m,15:20.54,778,26 Mar 2022,Quebec,Championnat Universitaire ...,Freestyle,1500
50m Butterfly,25m,26.12,577,3 Dec 2021,Victoria,19th Annual PCS Xmas Cracker ...,Butterfly,50
100m Butterfly,25m,59.38,520,29 Oct 2022,Nanaimo,NRST Fall Invitational,Butterfly,100
200m Butterfly,25m,2:18.39,478,11 Nov 2022,Victoria,23 Blue Gold 1 SC,Butterfly,200
50m Breaststroke,25m,40.52,233,28 May 2017,Kingston,May Last Chance Qualifier,Breaststroke,50
100m Breaststroke,25m,1:20.44,324,20 Oct 2019,Nepean,NKB Fall Invitational,Breaststroke,100
200m Breaststroke,25m,2:48.25,364,2 Feb 2019,Nepean,Eastern Ontario Regional ...,Breaststroke,200
50m Backstroke,25m,33.58,289,27 Nov 2016,Montreal-Nord,Invitation provinciale AA et AAA ...,Backstroke,50
100m Backstroke,25m,1:01.35,488,29 Oct 2022,Nanaimo,NRST Fall Invitational,Backstroke,100
200m Backstroke,25m,2:15.16,477,29 Oct 2022,Nanaimo,NRST Fall Invitational,Backstroke,200
200m Medley,50m,2:19.64,544,31 May 2019,Nepean,Eastern Ontario Regional Long ...,Medley,200
400m Medley,50m,5:02.72,522,3 Feb 2019,Nepean,Eastern Ontario Regional ...,Medley,400
50m Freestyle,50m,25.42,556,12 Feb 2023,Victoria,West Coast Collegiate,Freestyle,50
100m Freestyle,50m,55.61,600,7 Dec 2019,Pointe-Claire,Invitation decembre ...,Freestyle,100
200m Freestyle,50m,1:55.12,695,24 Feb 2023,Victoria,Usports Championships,Freestyle,200
400m Freestyle,50m,4:02.14,750,28 Mar 2023,Toronto,Canadian Trials,Freestyle,400
800m Freestyle,50m,8:24.18,721,6 Apr 2022,Victoria,Canadian Swimming Trials,Freestyle,800
1500m Freestyle,50m,15:55.79,756,25 Feb 2023,Victoria,Usports Championships,Freestyle,1500
50m Butterfly,50m,32.35,326,1 Apr 2017,Nepean,Welcome to Long Course ...,Butterfly,50
100m Butterfly,50m,1:03.47,472,1 Mar 2019,Etobicoke,Spring Ontario Swimming ...,Butterfly,100
200m Butterfly,50m,2:31.48,390,1 Jun 2019,Nepean,Eastern Ontario Regional Long ...,Butterfly,200
50m Breaststroke,50m,50.54,135,9 Apr 2016,Ottawa,4th Annual "Go The Distance" Night & ...,Breaststroke,50
100m Breaststroke,50m,1:26.81,281,7 Apr 2019,Ottawa,ROCS Distance and Long Course ...,Breaststroke,100
200m Breaststroke,50m,3:04.66,318,11 May 2018,Nepean,Festival of Spring,Breaststroke,200
50m Backstroke,50m,34.87,317,2 Mar 2017,Brantford,Ontario Spring Provincial ...,Backstroke,50
100m Backstroke,50m,58.86,683,23 Feb 2023,Victoria,Usports Championships,Backstroke,100
200m Backstroke,50m,2:25.22,457,3 Feb 2019,Nepean,Eastern Ontario Regional ...,Backstroke,200
