100m Medley,25m,1:59.72,75,8 Nov 2014,Ottawa,Time Trials,Medley,100
200m Medley,25m,3:02.04,218,26 Nov 2016,Montreal-Nord,Invitation provinciale AA et AAA ...,Medley,200
50m Freestyle,25m,33.26,226,11 Dec 2016,Pointe-Claire,AA-AAA Invitation Pointe-Claire,Freestyle,50
100m Freestyle,25m,1:13.78,225,26 Nov 2016,Montreal-Nord,Invitation provinciale AA et AAA ...,Freestyle,100
200m Freestyle,25m,2:42.42,229,25 Nov 2016,Montreal-Nord,Invitation provinciale AA et AAA ...,Freestyle,200
400m Freestyle,25m,6:15.67,180,15 Oct 2016,Nepean,Kanata Barracudas Short Course ...,Freestyle,400
800m Freestyle,25m,11:50.57,243,26 Feb 2017,Kingston,KBM Heats and Finals SC Finale,Freestyle,800
50m Butterfly,25m,40.31,158,5 Nov 2016,Ottawa,ROC Swimming Duel,Butterfly,50
100m Butterfly,25m,1:40.15,113,12 Jun 2016,Brockville,Splash N Grill,Butterfly,100
50m Breaststroke,25m,43.72,192,9 Dec 2016,Pointe-Claire,AA-AAA Invitation Pointe-Claire,Breaststroke,50
100m Breaststroke,25m,1:33.28,211,11 Dec 2016,Pointe-Claire,AA-AAA Invitation Pointe-Claire,Breaststroke,100
200m Breaststroke,25m,3:13.10,242,11 Dec 2016,Pointe-Claire,AA-AAA Invitation Pointe-Claire,Breaststroke,200
50m Backstroke,25m,39.64,176,25 Nov 2016,Montreal-Nord,Invitation provinciale AA et AAA ...,Backstroke,50
100m Backstroke,25m,1:27.56,174,26 Nov 2016,Montreal-Nord,Invitation provinciale AA et AAA ...,Backstroke,100
200m Backstroke,25m,3:10.50,170,12 Jun 2016,Brockville,Splash N Grill,Backstroke,200
200m Medley,50m,3:01.13,249,8 Apr 2017,Ottawa,5th Annual "Go The Distance" Night & ...,Medley,200
50m Freestyle,50m,34.14,229,21 Jan 2017,Ottawa,GO Kingfish Polar Bear Invite ...,Freestyle,50
100m Freestyle,50m,1:14.04,254,8 Apr 2017,Ottawa,5th Annual "Go The Distance" Night & ...,Freestyle,100
200m Freestyle,50m,2:50.46,214,21 Jan 2017,Ottawa,GO Kingfish Polar Bear Invite ...,Freestyle,200
400m Freestyle,50m,5:48.22,252,31 Mar 2017,Nepean,Welcome to Long Course ...,Freestyle,400
800m Freestyle,50m,11:54.61,253,31 Mar 2017,Nepean,Welcome to Long Course ...,Freestyle,800
50m Butterfly,50m,39.17,187,1 Apr 2017,Nepean,Welcome to Long Course ...,Butterfly,50
100m Butterfly,50m,1:31.78,159,8 Apr 2017,Ottawa,5th Annual "Go The Distance" Night & ...,Butterfly,100
50m Breaststroke,50m,51.47,135,9 Apr 2016,Ottawa,4th Annual "Go The Distance" Night & ...,Breaststroke,50
100m Breaststroke,50m,1:34.64,229,9 Apr 2017,Nepean,Ottawa Youth Olympians VORGEE ...,Breaststroke,100
200m Breaststroke,50m,3:19.47,258,1 Apr 2017,Nepean,Welcome to Long Course ...,Breaststroke,200
50m Backstroke,50m,44.50,157,9 Apr 2016,Ottawa,4th Annual "Go The Distance" Night & ...,Backstroke,50
100m Backstroke,50m,1:23.37,241,8 Apr 2017,Ottawa,5th Annual "Go The Distance" Night & ...,Backstroke,100
200m Backstroke,50m,3:01.52,234,9 Apr 2017,Nepean,Ottawa Youth Olympians VORGEE ...,Backstroke,200
