100m Medley,25m,1:43.79,162,26 Oct 2013,Nepean,Annual October Invitational,Medley,100
200m Medley,25m,2:41.35,430,3 Feb 2017,Belleville,Eastern Ontario Regional SC ...,Medley,200
400m Medley,25m,5:32.23,476,4 Feb 2017,Belleville,Eastern Ontario Regional SC ...,Medley,400
50m Freestyle,25m,31.24,411,20 Feb 2016,Unionville,Ontario Winter Short Course ...,Freestyle,50
100m Freestyle,25m,1:05.45,470,10 Dec 2016,Pointe-Claire,AA-AAA Invitation Pointe-Claire,Freestyle,100
200m Freestyle,25m,2:21.43,480,5 Feb 2017,Belleville,Eastern Ontario Regional SC ...,Freestyle,200
400m Freestyle,25m,5:15.21,411,15 Oct 2016,Nepean,Kanata Barracudas Short Course ...,Freestyle,400
800m Freestyle,25m,11:49.69,308,24 Oct 2015,Ottawa,ROC Swimming In House Distance ...,Freestyle,800
50m Butterfly,25m,33.79,375,10 Dec 2016,Pointe-Claire,AA-AAA Invitation Pointe-Claire,Butterfly,50
100m Butterfly,25m,1:10.75,459,4 Feb 2017,Belleville,Eastern Ontario Regional SC ...,Butterfly,100
200m Butterfly,25m,2:37.22,440,5 Feb 2017,Belleville,Eastern Ontario Regional SC ...,Butterfly,200
50m Breaststroke,25m,53.38,157,14 Dec 2013,Gatineau,Invitation de Noel,Breaststroke,50
100m Breaststroke,25m,1:47.77,193,23 May 2015,Kingston,May Wind-up Qualifier,Breaststroke,100
200m Breaststroke,25m,3:22.95,291,15 Oct 2016,Nepean,Kanata Barracudas Short Course ...,Breaststroke,200
50m Backstroke,25m,51.35,124,19 Jan 2013,Ottawa,GO Kingfish Polar Plunge,Backstroke,50
100m Backstroke,25m,1:33.13,206,10 Jan 2015,Perth,Mike Brown Invitational,Backstroke,100
200m Backstroke,25m,2:59.91,291,12 Dec 2015,Pointe-Claire,Invitation Provinciale AA ...,Backstroke,200
200m Medley,50m,2:37.58,512,2 Jun 2017,Nepean,Eastern Ontario Long Course ...,Medley,200
400m Medley,50m,5:29.04,542,3 Jun 2017,Nepean,Eastern Ontario Long Course ...,Medley,400
50m Freestyle,50m,33.09,368,5 Jun 2016,Nepean,Eastern Ontario Long Course ...,Freestyle,50
100m Freestyle,50m,1:08.09,447,8 Apr 2017,Ottawa,5th Annual "Go The Distance" Night & ...,Freestyle,100
200m Freestyle,50m,2:25.93,464,4 Jun 2017,Nepean,Eastern Ontario Long Course ...,Freestyle,200
400m Freestyle,50m,4:55.83,523,2 Jun 2017,Nepean,Eastern Ontario Long Course ...,Freestyle,400
800m Freestyle,50m,10:43.58,434,7 Apr 2017,Ottawa,5th Annual "Go The Distance" Night & ...,Freestyle,800
1500m Freestyle,50m,19:57.51,461,7 Apr 2017,Ottawa,5th Annual "Go The Distance" Night & ...,Freestyle,1500
50m Butterfly,50m,32.82,412,2 Jun 2017,Nepean,Eastern Ontario Long Course ...,Butterfly,50
100m Butterfly,50m,1:11.37,473,3 Mar 2017,Brantford,Ontario Spring AA Meet,Butterfly,100
200m Butterfly,50m,2:34.26,492,4 Mar 2017,Brantford,Ontario Spring AA Meet,Butterfly,200
50m Breaststroke,50m,49.85,206,11 Apr 2015,Ottawa,3rd Annual Go The Distance and Long ...,Breaststroke,50
100m Breaststroke,50m,1:31.66,346,9 Apr 2017,Nepean,Ottawa Youth Olympians VORGEE ...,Breaststroke,100
200m Breaststroke,50m,4:20.82,151,5 May 2013,Ottawa,Capital Classic Qualifier,Breaststroke,200
50m Backstroke,50m,41.75,272,6 Jun 2015,Nepean,Eastern Long Course Regional ...,Backstroke,50
100m Backstroke,50m,1:21.99,356,1 Apr 2017,Nepean,Welcome to Long Course ...,Backstroke,100
200m Backstroke,50m,2:51.27,380,9 Apr 2017,Nepean,Ottawa Youth Olympians VORGEE ...,Backstroke,200
